Dragon Village,,,
RLSouthWest,60,armored middle robo-gnorc,"And(Has('Charge'), HasAny('Electric Breath', 'Ice Breath'))"
RLSouthWest,20,huge robo-gnorc,"Or(Has('Electric Breath'), HasAll('Ice Breath', 'Charge'))"
RLNorthEast1,40,small robo-gnorcs,True_()
RLNorthEast1,20,huge robo-gnorc,True_()
RLNorthEast1,25,basket,True_()
RLNorthEast1,20,armored middle robo-gnorc above electric platform,Has('Charge')
RLNorthEast1,75,baskets above electric platform,Has('Electric Breath')
RLNorthEast1,20,huge robo-gnorc above electric platform,Has('Electric Breath')
RLNorthEast1,60,headbash chest above electric platform,"HasAll('Electric Breath', 'Double Jump')"
RLNorthEast2,100,armored middle robo-gnorc,Has('Charge')
RLNorthEast2,40,huge robo-gnorc,True_()
RLNorthEast2Above,50,metal chests,True_()
RLNorthEast2Above,75,baskets,True_()
RLNorthEast2Above,30,headbash chest,True_()
RLNorthEast3,40,small robo-gnorcs,"HasAny('Electric Breath', 'Charge')"
RLNorthEast4,60,small robo-gnorc,"HasAny('Electric Breath', 'Charge')"
RLNorthEast4,40,huge robo-gnorcs,"Or(Has('Electric Breath'), HasAll('Ice Breath', 'Charge'))"
RLNorthWest1,40,small robo-gnorcs,True_()
RLNorthWest1,40,huge robo-gnorcs,True_()
RLNorthWest1,50,baskets,True_()
RLNorthWest1,30,headbash chest,Has('Double Jump')
RLNorthWest1,25,small robo-gnorc on piston needing DJ,Has('Double Jump')
RLNorthWest2,40,small robo-gnorcs,"HasAny('Electric Breath', 'Charge')"
RLNorthWest2,60,headbash chest,Has('Double Jump')
RLNorthWest2,300,baskets,"HasAny('Double Jump', 'Charge', 'Fire Breath', 'Electric Breath', 'Water Breath', 'Ice Breath')"
RLNorthWest2,80,armored middle robo-gnorcs,"And(Has('Charge'), HasAny('Electric Breath', 'Ice Breath'))"
RLNorthWest2,50,metal chests with laser parkour,Has('Double Jump')
RLNorthWest2,60,headbash chest with laser parkour,Has('Double Jump')
RLNorthWest2,175,baskets with laser parkour,Has('Double Jump')
RLNorthWest2,30,headbash chest after pole spin glide,"HasAll('Double Jump', 'Glide', 'Pole Spin')"
RLNorthWest2,40,small robo-gnorcs that spawn after dark gem,"And(HasAll('Double Jump', 'Glide', 'Pole Spin'), HasAny('Electric Breath', 'Charge'))"
RLSouthEast1,20,armored middle robo-gnorc,"HasAny('Electric Breath', 'Ice Breath')"
RLSouthEast1,20,small robo-gnorc,True_()
RLSouthEast1,75,baskets,True_()
RLSouthEast1,75,baskets behind lasers,Has('Double Jump')
RLSouthEast1,30,headbash chest,Has('Double Jump')
RLSouthEast2,75,metal chests up high,True_()
RLSouthEast2,20,armored middle robo-gnorc up high,Has('Charge')
RLSouthEast2,40,huge robo-gnorcs up high,True_()
RLSouthEast3,40,armored middle robo-gnorc,"And(Has('Charge'), HasAny('Electric Breath', 'Ice Breath'))"
RLSouthEast3,60,small robo-gnorcs,"HasAny('Electric Breath', 'Charge')"
RLSouthEast3,30,headbash chest,Has('Double Jump')
RLSouthEast3,75,baskets,"HasAny('Double Jump', 'Charge', 'Fire Breath', 'Electric Breath', 'Water Breath', 'Ice Breath')"
RLSouthEast3,50,metal chests,"HasAny('Double Jump', 'Charge', 'Electric Breath')"
RLSouthEast3,20,huge robo-gnorc,"Or(Has('Electric Breath'), HasAll('Ice Breath', 'Charge'))"
RLSouthEast3,50,metal chests above boiler,"And(Has('Fire Breath'), HasAny('Double Jump', 'Charge', 'Electric Breath'))"
RLSouthEast3,20,small robo-gnorc above egg,"And(HasAll('Fire Breath', 'Double Jump', 'Glide', 'Pole Spin'), HasAny('Electric Breath', 'Charge'))"
